repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.6408388520971301,0.6137773999160265,0.7580981661040407,0.5665951995409192,0.7580981661040407,"[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.7947761194029851, 0.7983796296296296, 0.7286259541984732, 0.7573529411764706, 0.6848132487667371, 0.7394701086956521, 0.7527151211361738, 0.7811679790026245, 0.7789363920750783, 0.7729741019214703, 0.7961538461538462, 0.7646520146520145, 0.7712829736211031, 0.8175182481751825, 0.7831501831501831, 0.7615873015873017, 0.7091535433070865, 0.7654553049289892, 0.7671296296296295, 0.7418957011980268]"
30,0.6408388520971301,0.6137773999160265,0.7580981661040407,0.5665951995409192,0.7580981661040407,"[0.7692147034252297, 0.7391114982578397, 0.7477099236641221, 0.7531135531135531, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.7947761194029851, 0.7983796296296296, 0.7286259541984732, 0.7573529411764706, 0.6848132487667371, 0.7394701086956521, 0.7527151211361738, 0.7811679790026245, 0.7789363920750783, 0.7729741019214703, 0.7961538461538462, 0.7646520146520145, 0.7712829736211031, 0.8175182481751825, 0.7831501831501831, 0.7615873015873017, 0.7091535433070865, 0.7654553049289892, 0.7671296296296295, 0.7418957011980268]"
