repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
30,0.8774336283185841,0.5776163954766738,0.5377331299640455,0.5223472524396243,0.5377331299640455,"[0.5, 0.6518127883981543, 0.5319446875546997, 0.6129032258064516, 0.5, 0.6551243781094527, 0.7446369636963698, 0.5, 0.5946153846153845, 0.5884581105169341, 0.5, 0.5, 0.5725373134328358, 0.5, 0.5, 0.5, 0.5811307544197445, 0.5, 0.5, 0.514703308244355, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5285714285714286, 0.5, 0.5, 0.5, 0.5555555555555556]"
30,0.8414454277286134,0.6731598092560039,0.727688421966339,0.6879805918813471,0.7276884219663388,"[0.714963707426019, 0.7114700065919578, 0.6956940311570103, 0.7185277088502896, 0.7696267696267697, 0.7378109452736319, 0.718440594059406, 0.7883663366336634, 0.5871153846153846, 0.7999108734402852, 0.7265884824085419, 0.7091836734693878, 0.7154228855721393, 0.7956735917755408, 0.7427512886597938, 0.7228860294117647, 0.70077017328899, 0.7896262886597938, 0.7115205657919226, 0.7398039558900753, 0.7786796536796536, 0.7434615384615385, 0.7441239316239316, 0.6936431623931624, 0.7767310409797455, 0.6400149588631265, 0.7075268817204301, 0.6823129251700681, 0.7009291521486642, 0.7670761213474782]"
30,0.8414454277286134,0.6731598092560039,0.727688421966339,0.6879805918813471,0.8505977049639238,"[0.8570630932439978, 0.8584047462096243, 0.8340626640994223, 0.8413564929693962, 0.8481338481338481, 0.8370149253731344, 0.8644801980198019, 0.8818069306930693, 0.8105769230769231, 0.9135472370766488, 0.8142832137230877, 0.8581632653061224, 0.8171144278606965, 0.8781323623902334, 0.8672680412371134, 0.8085171568627452, 0.8212847890775424, 0.8653350515463918, 0.8354736646193933, 0.8758970768422895, 0.9184704184704184, 0.8144230769230769, 0.8392094017094017, 0.8659188034188035, 0.8677971424085414, 0.831264023934181, 0.8256410256410257, 0.8491496598639456, 0.8394889663182347, 0.8786525218686022]"
